,SMILES,PCE
617,CCCCCCCCC1(CCCCCCCC)C2=C(SC(/C=C3\C(=O)C4=C(C=C(Cl)C(Cl)=C4)C3=C(C#N)C#N)=C2)C2=C1C=C(C1=CC3=C(S1)C1=CC4=C(C=C1C3(C1=CC=C(CCCCCC)C=C1)C1=CC=C(CCCCCC)C=C1)C1=C(C=C(C3=CC5=C(S3)C3=C(C=C(/C=C6\C(=O)C7=C(C=C(Cl)C(Cl)=C7)C6=C(C#N)C#N)S3)C5(CCCCCCCC)CCCCCCCC)S1)C4(C1=CC=C(CCCCCC)C=C1)C1=CC=C(CCCCCC)C=C1)S2,9.5
618,CCCCC(CC)CC1(CC(CC)CCCC)C2=C(SC(/C=C3\C(=O)C4=C(C=C(F)C(F)=C4)C3=C(C#N)C#N)=C2)C2=C1C=C(C1=C(F)C(F)=C(C3=CC4=C(S3)C3=C(C=C(/C=C5\C(=O)C6=C(C=C(F)C(F)=C6)C5=C(C#N)C#N)S3)C4(CC(CC)CCCC)CC(CC)CCCC)C3=NSN=C31)S2,8.45
619,CCCCCCC1=CC=C(C2(C3=CC=C(CCCCCC)C=C3)C3=C(SC(/C=C4\C(=O)C5=C(C=CC=C5)C4=C(C#N)C#N)=C3)C3=C2C2=C(S3)C3=C(S2)C2=C(C=C(/C=C4\C(=O)C5=C(C=CC=C5)C4=C(C#N)C#N)S2)C32C3=CC=C(CCCCCC)C=C3C3=C2C=CC(CCCCCC)=C3)C=C1,8.91
620,O=C(C1=C(C)SC(C)=C1C/2=C(C#N)\C#N)C2=C/C3=CC4=C(S3)C5=C(C6=CC(C7(C8=CC=C(CCCCCC)C=C8)C9=CC=C(CCCCCC)C=C9)=C(C%10=C7C(SC(/C=C%11C(C%12=C(C)SC(C)=C%12C\%11=C(C#N)/C#N)=O)=C%13)=C%13S%10)C=C6C5(C%14=CC=C(CCCCCC)C=C%14)C%15=CC=C(CCCCCC)C=C%15)S4,10.56
621,CCCCCCCC1=C(/C=C2\C(=O)C3=C(C=C(Cl)C(Cl)=C3)C2=C(C#N)C#N)SC2=C1SC1=C2N(CC(CCCC)CCCCCC)C2=C1C1=NSN=C1C1=C2N(CC(CCCC)CCCCCC)C2=C1SC1=C2SC(/C=C2\C(=O)C3=C(C=C(Cl)C(Cl)=C3)C2=C(C#N)C#N)=C1CCCCCCC,14.9
622,CCCCCCCCC1(CCCCCCCC)C2=CC(C3=CC=C(/C=C4\C(=O)C5=CC(Br)=CC=C5C4=C(C#N)C#N)S3)=CC=C2C2=CC=C(C3=CC=C(/C=C4\C(=O)C5=CC(Br)=CC=C5C4=C(C#N)C#N)S3)C=C21,9.7
623,CCCCCCC1=CC=C(C2(C3=CC=C(CCCCCC)C=C3)C3=CC4=C(C=C3C3=C2C=C(/C=C2\C(=O)C5=C(C=CC(F)=C5)C2=C(C#N)C#N)S3)C2(C3=C(C=CC=C3)OC3=C2C=CC=C3)C2=C4C=C3C(=C2)C2=C(C=C(/C=C4\C(=O)C5=C(C=CC(F)=C5)C4=C(C#N)C#N)S2)C3(C2=CC=C(CCCCCC)C=C2)C2=CC=C(CCCCCC)C=C2)C=C1,8.47
624,CCCCC(CC)CC1(CC(CC)CCCC)C2=C(SC(/C=C3\C(=O)C4=C(C=C(Cl)C(Cl)=C4)C3=C(C#N)C#N)=C2)C2=C1C=C(C1=CC3=C(S1)C1=C(C=C(/C=C4\CC5=C(C=C(Cl)C(Cl)=C5)\C4=C(/C)C#N)S1)C3(CC(CC)CCCC)CC(CC)CCCC)S2,7.08
625,CCCCCCC1=CC=C(C2(C3=CC=C(CCCCCC)C=C3)C3=CC4=CC5=C(C=C4C=C3C3=C2C2=C(S3)C3=C(C=C(/C=C4\C(=O)C6=C(C=C(F)C(F)=C6)C4=C(C#N)C#N)S3)S2)C(C2=CC=C(CCCCCC)C=C2)(C2=CC=C(CCCCCC)C=C2)C2=C5SC3=C2SC2=C3SC(/C=C3\C(=O)C4=C(C=C(F)C(F)=C4)C3=C(C#N)C#N)=C2)C=C1,8.98
626,CCCCCCC1=CC=C(C2(C3=CC=C(CCCCCC)C=C3)C3=C(C=C4C(=C3)C3SC(C5=C(CCCCCC)C=C(/C=C6\C(=O)C7=C(C=CC=C7)C6=C(C#N)C#N)C(CCCCCC)=C5)CC3C4(C3=CC=C(CCCCCC)C=C3)C3=CC=C(CCCCCC)C=C3)C3SC(C4=C(CCCCCC)C=C(/C=C5\C(=O)C6=C(C=CC=C6)C5=C(C#N)C#N)C(CCCCCC)=C4)=CC32)C=C1,2.3
627,CCCCC(CC)COC1=CC=CC(C2(C3=CC=CC(OCC(CC)CCCC)=C3)C3=CC4=C(C=C3C3=C2C2=C(C=C(/C=C5\C(=O)C6=CSC(SC)=C6C5=C(C#N)C#N)S2)S3)C(C2=CC=CC(OCC(CC)CCCC)=C2)(C2=CC(OCC(CC)CCCC)=CC=C2)C2=C4SC3=C2SC(/C=C2\C(=O)C4=C(SC)SC=C4C2=C(C#N)C#N)=C3)=C1,7.55
628,CCCCCCC(CCCC)CN1C(=O)/C(=C/C2=CC=C(C3=CC=C(C4=CC=C(/C=C5\SC(=S)N(CC(CCCC)CCCCC)C5=O)S4)C4=NSN=C34)S2)SC1=S,5.97
629,CCCCCCN1C(=O)/C(=C\C2=CC=C(C3=CC=C(C4=CC5=C(C=C4)C4=C(C=C(C6=CC=C(C7=CC=C(/C=C8/SC(=C(C#N)C#N)N(CCCCCC)C8=O)O7)C7=NSN=C67)C=C4)C5(CC(CC)CCCC)CC(CC)CCCC)C4=NSN=C34)O2)SC1=C(C#N)C#N,7.8
630,CCCCCCCCCCCC1=C(/C=C2\C(=O)C3=C(C=C(F)C(F)=C3)C2=C(C#N)C#N)SC2=C1SC1=C2N(CCCCCCOC2=CC=CC=C2)C2=C1C1=NSN=C1C1=C2N(CCCCCCOC2=CC=CC=C2)C2=C1SC1=C2SC(/C=C2\C(=O)C3=C(C=C(F)C(F)=C3)C2=C(C#N)C#N)=C1CCCCCCCCCCC,10.92
631,CCCCCCCCC1(CCCCCCCC)C2=CC3=C(C=C2C2=C1C=C1C(=C2)C(CCCCCCCC)(CCCCCCCC)C2=C1SC(/C=C1\C(=O)C4=C(C=CC=C4)C1=C(C#N)C#N)=C2)C(CCCCCCCC)(CCCCCCCC)C1=C3C=C2C(=C1)C1=C(C=C(/C=C3\C(=O)C4=C(C=CC=C4)C3=C(C#N)C#N)S1)C2(CCCCCCCC)CCCCCCCC,5.9
632,CCCCCCC1=CC=C(C2(C3=CC=C(CCCCCC)C=C3)C3=C(C=CC(C4=CC=C(C5=CC=C(/C=C6/SC(=S)N(CCCCCC)C6O)C6=NSN=C56)S4)=C3)C3=C2C=C(C2=CC=C(/C=C4/SC(=S)N(CCCCCC)C4=O)C4=NCN=C24)S3)C=C1,5.0
633,CCCCCCC(CCCC)CN1C(=O)C2=C(C3=CC=C(C4=CC5=C(C=C4)C4=C(C=C(C6=CC=C(C7=C8C(=O)N(CC(CCCC)CCCCCC)C(C9=CC=CS9)=C8C(=O)N7CC(CCCC)CCCCCC)S6)C=C4)C5=O)S3)N(CC(CCCC)CCCCCC)C(=O)C2=C1C1=CC=CS1,1.2
634,CCCCCCC(CCCC)CN1C(=O)C2=C(C3=CC=C(C4=CC5=C(C=C4)C4=CC=CC=C4C54C5=CC=CC=C5C5=C4C=CC=C5)S3)N(CC(CCCC)CCCCCC)C(=O)C2=C1C1=CC=C(C=C(C#N)C#N)S1,0.26
635,CCCCCCCCN1C(=O)/C(=C/C2=CC=C(C3=CC=C(C4=CC=C(/C=C5\SC(=S)N(CCCCCCCC)C5=O)S4)C4=NSN=C34)S2)SC1=S,6.21
636,O=C(C(C=C(Cl)C(Cl)=C1)=C1C/2=C(C#N)\C#N)C2=C/C(S3)=CC4=C3C5=C(N4CC(CCCC)CCCCCC)C6=C(C7=CC(C8(C9=CC=C(CCCCCC)C=C9)C%10=CC=C(CCCCCC)C=C%10)=C(C%11=C8C(N(CC(CCCC)CCCCCC)C%12=C%13SC(/C=C%14C(C(C=C(Cl)C(Cl)=C%15)=C%15C\%14=C(C#N)/C#N)=O)=C%12)=C%13S%11)C=C7C6(C%16=CC=C(CCCCCC)C=C%16)C%17=CC=C(CCCCCC)C=C%17)S5,13.4
637,C#C/C=C/C(CCCCCC)CN1C(=O)C2=C(C3=CC=C(C4=CC5=C(S4)C4=C(C=C(C6=CC=C(C7=C8C(=O)N(CC(CCCC)CCCCCC)C(C9=CC=C(C=C(C#N)C#N)S9)=C8C(=O)N7CC(CCCC)CCCCCC)S6)S4)C54C5=C(SC(C6=CC=C(C7=C8C(=O)N(CC(CCCC)CCCCCC)C(C9=CC=C(C=C(C#N)C#N)S9)=C8C(=O)N7CC(CCCC)CCCCCC)S6)=C5)C5=C4C=C(C4=CC=C(C6=C7C(=O)N(CC(CCCC)CCCCCC)C(C8=CC=C(C=C(C#N)C#N)S8)=C7C(=O)N6CC(CCCC)CCCCCC)S4)S5)S3)N(CC(CCCC)CCCCCC)C(=O)C2=C1C1=CC=C(C=C(C#N)C#N)S1,4.2
638,CCCCC(CC)CN1N=C2C(=N1)C1=C(C3=C2C2=C(C4=C(C=C(/C=C5\C(=O)C6=C(C=C(F)C(F)=C6)C5=C(C#N)C#N)S4)S2)N3CC(CC)CCCC)N(CC(CC)CCCC)C2=C1SC1=C2SC(/C=C2\C(=O)C3=C(C=C(F)C(F)=C3)C2=C(C#N)C#N)=C1,14.4
639,CCCCCCCCC1=C(C2=C3C(=O)N(CC(CC)CCCC)C(=O)C3=C(C3=CC=C(C4=C5C(=O)N(CC(CC)CCCC)C(=O)C5=C(C5=C(CCCCCCCC)C=C(/C=C6/SC(=C(C#N)C#N)N(CC)C6C)S5)S4)C4=NSN=C34)S2)SC(/C=C2/SC(=C(C#N)C#N)N(CC)C2=O)=C1,9.41
640,CCCCCCC1=CC=C(C2(C3=CC=C(C)C=C3)C3=C(SC4=C3SC(/C=C3\C(=O)C5=C(C=C(Cl)C(Cl)=C5)C3=C(C#N)C#N)=C4)C3=C2C2=C(CCCCCC)C4=C(C=C(/C=C5\C(=O)C6=C(C=C(Cl)C(Cl)=C6)C5=C(C#N)C#N)S4)C(CCCCCC)=C2S3)C=C1,11.52
641,O=C(C1=CSC=C1C/2=C(C#N)\C#N)C2=C/C3=CC4=C(S3)C5=C(C6=C(C7=CC=C(CC(CC)CCCC)S7)C8=C(C9=C(S8)C(SC(/C=C%10C(C%11=CSC=C%11C\%10=C(C#N)/C#N)=O)=C%12)=C%12C9(C%13=CC=C(CCCCCC)C=C%13)C%14=CC=C(CCCCCC)C=C%14)C(C%15=CC=C(CC(CC)CCCC)S%15)=C6S5)C4(C%16=CC=C(CCCCCC)C=C%16)C%17=CC=C(CCCCCC)C=C%17,11.87
642,CCCCCCC1=CC=C(C2=C3SC4=C(C3=C(C3=CC=C(CCCCCC)C=C3)C3=C2C2=C(S3)C3=C(C=C(/C=C5\C(=O)C6=C(C)SC=C6C5=C(C#N)C#N)S3)C2(C2=CC=C(CCCCCC)C=C2)C2=CC=C(CCCCCC)C=C2)C(C2=CC=C(CCCCCC)C=C2)(C2=CC=C(CCCCCC)C=C2)C2=C4SC(/C=C3\C(=O)C4=C(C)SC=C4C3=C(C#N)C#N)=C2)C=C1,9.14
643,CCCCCCCCC1(CCCCCCCC)C2=CC3=C(C=C2C2=C1C=C(/C=C1\C(=O)C4=CC(F)=CC=C4C1=C(C#N)C#N)S2)C(CCCCCCCC)(CCCCCCCC)C1=C3C=C2C(=C1)C1=C(C=C(/C=C3\C(=O)C4=CC(F)=CC=C4C3=C(C#N)C#N)S1)C2(CCCCCCCC)CCCCCCCC,11.47
644,CCCCCCC1=CC=C(C2(C3=CC=C(CCCCCC)C=C3)C3=CC4=C(C=C3C3=C2C=C(/C=C2\C(=O)C5=C(C=C6C=CC=CC6=C5)C2=C(C#N)C#N)S3)C(C2=CC=C(CCCCCC)C=C2)(C2=CC=C(CCCCCC)C=C2)C2=C4SC(/C=C3\C(=O)C4=C(C=C5C=CC=CC5=C4)C3=C(C#N)C#N)=C2)C=C1,8.99
645,CCCCCCC1=CC=C(C2(C3=CC=C(CCCCCC)C=C3)C3=CC4=C(C=C3C3=C2C2=C(C=C(/C=C/C=C5/C(=O)C6=C(C=CC=C6)C5=C(C#N)C#N)S2)S3)C(C2=CC=C(CCCCCC)C=C2)(C2=CC=C(CCCCCC)C=C2)C2=C4SC3=C2SC(/C=C/C=C2/C(=O)C4=C(C=CC(F)=C4)C2=C(C#N)C#N)=C3)C=C1,9.72
646,CCCCCCCCN1N=C2C(/C=C/C3C(C#N)C(=C(C#N)C#N)OC3(C)C)=CC=C(C3=CC4=C(S3)C3=CC5=C(C=C3C4(C3=CC=C(CCCCCC)C=C3)C3=CC=C(CCCCCC)C=C3)C3=C(C=C(C4=CC=C(/C=C/C6C(C#N)C(=C(C#N)C#N)OC6(C)C)C6=NN(CCCCCCCC)N=C46)S3)C5(C3=CC=C(CCCCCC)C=C3)C3=CC=C(CCCCCC)C=C3)C2=N1,1.21
647,O=C(C(C=C(F)C(F)=C1)=C1C/2=C(C#N)\C#N)C2=C/C3=CC(C4(C5=CC=C(CCCCCC)C=C5)C6=CC=C(CCCCCC)C=C6)=C(S3)C7=C4C8=C(CCCCCC)C=C(C(SC9=C%10C(C%11=CC=C(CCCCCC)C=C%11)(C%12=CC=C(CCCCCC)C=C%12)C%13=C9SC(/C=C%14C(C(C=C(F)C(F)=C%15)=C%15C\%14=C(C#N)/C#N)=O)=C%13)=C%10C(CCCCCC)=C%16)C%16=C8S7,12.3
648,CC.O=C(C(C=CC=C1)=C1C/2=C(C#N)\C#N)C2=C/C3=CC4=C(S3)C5=C(C6=CC(C7(C8=CC=C(CCCCCC)C=C8)C9=CC=C(CCCCCC)C=C9)=C(C%10=C7C(SC(/C=C%11C(C(C=CC=C%12)=C%12C\%11=C(C#N)/C#N)=O)=C%13)=C%13S%10)C=C6C5(C%14=CC=C(CCCCCC)C=C%14)C%15=CC=C(CCCCCC)C=C%15)S4.CC,12.05
649,O=C(C(C=CC=C1)=C1C/2=C(C#N)\C#N)C2=C/C3=CC=C(C4=CC(C5(CCCCCCCC)CCCCCCCC)=C(C=C4)C6=C5C(C(CCCCCCCC)(CCCCCCCC)C7=C8C=CC(C9=CC=C(/C=C%10C(C(C=CC=C%11)=C%11C\%10=C(C#N)/C#N)=O)S9)=C7)=C8S6)S3,10.1
650,CCCCCCC1=CC=C(C2(C3=CC=C(CCCCCC)C=C3)C3=CC4=C(C=C3C3=C2C2=C(C=C(/C=C5\C(=O)C6=CC=CC=C6C5=C(C#N)C#N)S2)S3)N(CC(CC)CCCC)C2=CC3=C(C=C24)C(C2=CC=C(CCCCCC)C=C2)(C2=CC=C(CCCCCC)C=C2)C2=C3SC3=C2SC(/C=C2\C(=O)C4=CC=CC=C4C2=C(C#N)C#N)=C3)C=C1,9.87
651,CCCCCCCCC1(CCCCCCCC)C2=NC3=C(N=C2C2=C1C=C1C(=C2)C(C2=CC=C(CCCCCC)C=C2)(C2=CC=C(CCCCCC)C=C2)C2=C1SC(/C=C1\C(=O)C4=C(C=C(F)C(F)=C4)C1=C(C#N)C#N)=C2)C(CCCCCCCC)(CCCCCCCC)C1=C3C=C2C(=C1)C1=C(C=C(/C=C3\C(=O)C4=C(C=CC=C4)C3=C(C#N)C#N)S1)C2(C1=CC=C(CCCCCC)C=C1)C1=CC=C(CCCCCC)C=C1,6.19
652,CCCCCCCCC(C)N1C2=CC3=C(C=C2C2=C1C=C1C(=C2)C(C2=CC=C(CCCCCC)C=C2)(C2=CC=C(CCCCCC)C=C2)C2=C1SC1=C2SC(/C=C2\C(=O)C4=C(C=C(F)C(F)=C4)C2=C(C#N)C#N)=C1)C(C1=CC=C(CCCCCC)C=C1)(C1=CC=C(CCCCCC)C=C1)C1=C3SC2=C1SC(/C=C1\C(=O)C3=C(C=C(F)C(F)=C3)C1=C(C#N)C#N)=C2,13.02
653,CCCCCCOC1=CC(C2=CC3=C(S2)C2=C(C=C(/C=C4\C(=O)C5=C(C=CC=C5)C4=C(C#N)C#N)S2)C3(CC(CC)CCCC)CC(CC)CCCC)=C(OCCCCCC)C=C1C1=CC2=C(S1)C1=C(C=C(/C=C3\C(=O)C4=C(C=CC=C4)C3=C(C#N)C#N)S1)C2(CC(CC)CCCC)CC(CC)CCCC,10.52
654,CCCCCCC1=CC=C(CC2(CC3=CC=CC=C3)C3=CC4=C(C=C3C3=C2C2=C(C=C(/C=C5\C(=O)C6=C(C=C(F)C(F)=C6)C5=C(C#N)C#N)S2)S3)C(CC2=CC=C(CCCCCC)C=C2)(CC2=CC=C(CCCCCC)C=C2)C2=C4SC3=C2SC(/C=C2\C(=O)C4=C(C=C(F)C(F)=C4)C2=C(C#N)C#N)=C3)C=C1,13.36
655,CCCCC(CC)CN1C(=O)C2=CC(OCCOC)=C3C4=C5C6=C(C=C4)C(=O)N(CC(CC)CCCC)C(=O)C6=CC(C4=CC=C(C6=CC7=C8C(=CC=C9C%10=C%11C(=CC=C%12C(=O)N(CC(CC)CCCC)C(=O)C(=C%12%11)C=C%10OCCOC)C6C98)C(=O)N(CC(CC)CCCC)C7=O)S4)=C5C4=C3C2=C(C=C4)C1=O,4.03
656,CCCCCCC1=CC=C(C2(C3=CC=C(CCCCCC)C=C3)C3=CC4=C(C=C3C3=C2C2=C(C=C(/C=C5\C(=O)C6=CC(Br)=CC=C6C5=C(C#N)C#N)S2)S3)C(C2=CC=C(CCCCCC)C=C2)(C2=CC=C(CCCCCC)C=C2)C2=C4SC3=C2SC(/C=C2\C(=O)C4=C(C=CC(Br)=C4)C2=C(C#N)C#N)=C3)C=C1,11.84
657,CCCCCCCCC1=CC=C(C2(C3=CC=C(CCCCCCCC)C=C3)C3=CC4=C(C=C3C3=C2C2=C(S3)C3=C(C=C(/C=C5\C(=O)C6=C(C=CC=C6)C5=C(C#N)C#N)S3)S2)C(C2=CC=C(CCCCCCCC)C=C2)(C2=CC=C(CCCCCCCC)C=C2)C2=C4SC3=C2SC2=C3SC(/C=C3\C(=O)C4=C(C=CC=C4)C3=C(C#N)C#N)=C2)C=C1,8.9
658,CCCCN1C(=O)C2=CC=CC3=C2C(=CC=C3C#CC2=CC=C3C(=O)N(CCCC)C(=O)C4=CC=CC2=C43)C1=O,0.11
659,O=C(C(C=CC=C1)=C1C/2=C(C#N)\C#N)C2=C/C3=CC4=C(S3)C5=C(C6=CC(C7(C8=CC=C(CCCCCCCCC)C=C8)C9=CC=C(CCCCCCCCC)C=C9)=C(C%10=C7C(SC(/C=C%11C(C(C=CC=C%12)=C%12C\%11=C(C#N)/C#N)=O)=C%13)=C%13S%10)C=C6C5(C%14=CC=C(CCCCCCCCC)C=C%14)C%15=CC=C(CCCCCCCCC)C=C%15)S4,10.24
660,CCCCCCCCC(CCCCCCCC)N1C2=CC(C3=CC=C(/C=C4\C(=O)C5=CC(Br)=CC=C5C4=C(C#N)C#N)S3)=CC=C2C2=CC=C(C3=CC=C(/C=C4\C(=O)C5=CC(Br)=CC=C5C4=C(C#N)C#N)S3)C=C21,9.85
661,CCCCCCCCC1(CCCCCCCC)C2=CC3=C(C=C2C2=C1C=C(/C=C1\C(=O)C4=C(C=C(F)C(F)=C4)C1=C(C#N)C#N)S2)C(CCCCCCCC)(CCCCCCCC)C1=C3SC(C2=C3C(F)=C(C(=O)OCC(CC)CCCC)SC3=C(/C=C3\C(=O)C4=C(C=CC=C4)C3=C(C#N)C#N)S2)=C1,11.0
662,CCCCCCCCCCCC1=C(/C=C2\C(=O)C3=C(C=CC(F)=C3)C2=C(C#N)C#N)SC2=C1SC1=C2N(CC(CC)CCCC)C2=C1C1=NSN=C1C1=C2N(CC(CC)CCCC)C2=C1SC1=C2SC(/C=C2\C(=O)C3=C(C=CC(F)=C3)C2=C(C#N)C#N)=C1CCCCCCCCCCC,15.17
663,CCCCCCCCN1C(=O)C2=CC=CC3=C2C(=CC=C3C#CC2=CC=C3C(=O)N(CCCCCC)C(=O)C4=CC=CC2=C43)C1=O,2.35
664,CCCCC(CC)CN1C(=O)C2=C3C(=C(C4=CC=C(C5=C6C(=O)N(CC(CC)CCCC)C(C7=CC=CS7)=C6C(=O)N5CC(CC)CCCC)S4)C=C4C(=O)N(CC(CC)CCCC)C(=O)C(=C43)C(C3=CC=C(C4=C5C(=O)N(CC(CC)CCCC)C(C6=CC=CS6)=C5C(=O)N4CC(CC)CCCC)S3)=C2)C1=O,1.02
665,CCCCC(CC)CC1(CC(CC)CCCC)C2=C(SC(/C=C3/C(=O)C4=C(C=C(F)C(F)=C4)C3=C(C#N)C#N)=C2)C2=C1C=C(C1=CN=C(C3=CC4=C(S3)C3=C(C=C(/C=C5\C(=O)C6=C(C=C(F)C(F)=C6)C5=C(C#N)C#N)S3)C4(CC(CC)CCCC)CC(CC)CCCC)C3=NSN=C13)S2,6.61
666,CCCCC(CC)CC1(CC(CC)CCCC)C2=C(SC(/C=C3\C(=O)C4=C(C=C(F)C(F)=C4)C3=C(C#N)C#N)=C2)C2=C1C=C(C1=CC=C(C3=CC4=C(S3)C3=C(C=C(/C=C5\C(=O)C6=C(C=C(F)C(F)=C6)C5=C(C#N)C#N)S3)C4(CC(CC)CCCC)CC(CC)CCCC)C3=NSN=C13)S2,8.26
667,CCCCCCCCC(CCCCCC)CN1C(=O)C2=C(C3=CC=C(C4=CC5=C(S4)C(C4=CC=C(C(CC)CCCC)S4)=C4C=C(C6=CC=C(C7=C8C(=O)N(CC(CCCCCC)CCCCCCCC)C(C9=CC=C(C%10=CC=CC=C%10)S9)=C8C(O)N7CC(CCCCCC)CCCCCCCC)S6)SC4=C5C4=CC=C(C(CC)CCCC)S4)S3)N(CC(CCCCCC)CCCCCCCC)C(=O)C2=C1C1=CC=C(C2=CC=CC=C2)S1,0.77
668,CCCCCCCCC1=C(C2=CC=C(CCCCCC)S2)SC(C2=CC=C(C3=CC(CCCCCCCC)=C(C4=CC(CC(CC)CCCC)=C(C5=NC6=C(N=C(C7=C(CC(CC)CCCC)C=C(C8=C(CCCCCCCC)C=C(C9=CC=C(C%10=CC(CCCCCCCC)=C(C%11=CC=C(CCCCCC)S%11)S%10)C%10=NSN=C9%10)S8)S7)S6)S5)S4)S3)C3=NSN=C23)=C1,1.64
669,O=C(C(C=CC=C1)=C1C/2=C(C#N)\C#N)C2=C/C3=CN=C(C4=CC5=C(C6=C(C5(C7=CC=C(CCCCCC)C=C7)C8=CC=C(CCCCCC)C=C8)C=C(C9=C%10C=C(C%11=NC=C(/C=C%12C(C(C=CC=C%13)=C%13C\%12=C(C#N)/C#N)=O)S%11)S9)C(C%10(C%14=CC=C(CCCCCC)C=C%14)C%15=CC=C(CCCCCC)C=C%15)=C6)S4)S3,8.52
670,CCCCCCC1=CC=C(C2(C3=CC=C(CCCCCC)C=C3)C3=C(SC(/C=C4/C(=O)C5=CSC=C5C4=C(C#N)C#N)=C3)C3=C2C2=C(S3)C(C3=CC(F)=C(SC(CC)CCCC)S3)=C3C(=C2C2=C(F)C=C(SC(CC)CCCC)S2)SC2=C3C(C3=CC=C(CCCCCC)C=C3)(C3=CC=C(CCCCCC)C=C3)C3=C2SC(/C=C2/C(=O)C4=CSC=C4C2=C(C#N)C#N)=C3)C=C1,13.1
671,O=C(C(C=C(F)C(F)=C1)=C1C/2=C(C#N)\C#N)C2=C/C(S3)=CC4=C3C(C5(C6=CC=C(CCCCCC)C=C6)C7=CC=C(CCCCCC)C=C7)=C(S4)C8=C5C9=C(CCCCCC)C=C(C(SC%10=C%11C(C%12=CC=C(CCCCCC)C=C%12)(C%13=CC=C(CCCCCC)C=C%13)C%14=C%10SC%15=C%14SC(/C=C%16C(C(C=C(F)C(F)=C%17)=C%17C\%16=C(C#N)/C#N)=O)=C%15)=C%11C(CCCCCC)=C%18)C%18=C9S8,10.91
672,CCCCCCC1=C(/C=C2\C(=O)C3=C(C=C(F)C(F)=C3)C2=C(C#N)C#N)SC2=C1SC1=C2N(CC(CC)CCCC)C2=C1C1=NN(CCCCCC)N=C1C1=C2N(CC(CC)CCC)C2=C1SC1=C2SC(/C=C2/C(=O)C3=C(C=C(F)C(F)=C3)C2=C(C#N)C#N)=C1CCCCCC,16.59
673,CCCCCCCCCCC(CCCCCCCC)CC1=C(/C=C2\C(=O)C3=C(C=C(F)C(F)=C3)C2=C(C#N)C#N)SC2=C1SC1=C2N(CC(CC)CCCC)C2=C1C1=NSN=C1C1=C2N(CC(CC)CCCC)C2=C1SC1=C2SC(/C=C2\C(=O)C3=C(C=C(F)C(F)=C3)C2=C(C#N)C#N)=C1CC(CCCCCCCC)CCCCCCCCCC,16.26
674,CCCCCCCCC1=C(/C=C2\C(=O)C3=C(C=C(F)C(F)=C3)C2=C(C#N)C#N)SC2=C1SC(C1=C(N(C3=CC=C(CCCC)C=C3)C3=CC=C(CCCC)C=C3)C3=C(S1)C(N(C1=CC=C(CCCC)C=C1)C1=CC=C(CCCC)C=C1)=C(C1=CC4=C(S1)C(CCCCCCCC)=C(/C=C1\C(=O)C5=C(C=C(F)C(F)=C5)C1=C(C#N)C#N)S4)S3)=C2,14.53
675,CCCCC(CC)CN1C(=O)C(C#N)=C(C)/C(=C\C2=CC3=C(I2)C2=C(C=C(C4=CC=C(N(C5=CC=CC=C5)C5=CC=CC=C5)C=C4)B2)N3CC(CC)CCCC)C1=O,2.14
676,CCCCCCC1=CC=C(C2(C3=CC=C(CCCCCC)C=C3)C3=C(SC(/C=C4\C(=O)C5=C(C=CC=C5)C4=C(C#N)C#N)=C3)C3=C2C2=C(S3)C3=C(S2)C2=C(C=C(/C=C4\C(=O)C5=C(C=C(F)C(F)=C5)C4=C(C#N)C#N)S2)C32C3=CC=C(CCCCCC)C=C3C3=C2C=CC(CCCCCC)=C3)C=C1,7.25
677,CCCCCCCCC(CCCCCC)CN1C(=O)C2=CC=C3C4=C(C=CC(=C24)C1=O)C1=C3C(C2=CC=CS2)=C2C3=C4C(=CC=C3)C=CC=C4C2=C1C1=CC=CS1,1.64
678,CCCCC(CC)CC1(CC(CC)CCCC)C2=C(C=CC(C3=CC=C(/C=C4\C(=O)C5=CC=CC=C5C4=C(C#N)C#N)S3)=C2)C2=C1C1=C(C=C(C3=CC=C(/C=C4\C(=O)C5=CC=CC=C5C4=C(C#N)C#N)S3)C=C1)C2(CC(CC)CCCC)CC(CC)CCCC,8.73
679,CCCCCCC1(CCCCCC)C2=C(SC(/C=C3\C(=O)C4=C(C=C(F)C(F)=C4)C3=C(C#N)C#N)=C2)C2=C1C1=C(C=C2)C2=C(C=C1)C1=C(C=C(/C=C3\C(=O)C4=C(C=C(F)C(F)=C4)C3=C(C#N)C#N)S1)C2(CCCCCC)CCCCCC,7.3
680,O=C(C(C=C(Cl)C=C1)=C1C/2=C(C#N)\C#N)C2=C/C3=CC4=C(S3)C(C(C5=CC=C(CCCCCC)C=C5)(C6=CC=C(CCCCCC)C=C6)C7=C8SC9=C7SC%10=C9C(C%11=CC=C(CCCCCC)C=C%11)(C%12=CC=C(CCCCCC)C=C%12)C%13=C%10SC%14=C%13SC(/C=C%15C(C(C=C(Cl)C=C%16)=C%16C\%15=C(C#N)/C#N)=O)=C%14)=C8S4,12.2
681,CCCCCCC1=CC=C(C2(C3=CC=C(CCCCCC)C=C3)C3=C(SC(/C=C4\C(=O)C5=C(C=CC(C)=C5)C4=C(C#N)C#N)=C3)C3=C2C2=C(S3)C(C3=CC=C(C(CC)CCCC)S3)=C3C(=C2C2=CC=C(C(CC)CCCC)S2)SC2=C3C(C3=CC=C(CCCCCC)C=C3)(C3=CC=C(CCCCCC)C=C3)C3=C2SC(/C=C2\C(=O)C4=C(C=C(C)C=C4)C2=C(C#N)C#N)=C3)C=C1,11.87
